,India,European Union,United States
2021-04-27,1.929,5.042857142857143,2.068
2021-04-28,2.0884285714285715,4.907000000000001,2.1145714285714283
2021-04-29,2.2162857142857146,4.848285714285715,2.0754285714285716
2021-04-30,2.3094285714285716,4.676571428571428,2.0638571428571426
2021-05-01,2.404857142857143,4.5715714285714295,2.0487142857142855
2021-05-02,2.467428571428571,4.4598571428571425,2.0685714285714285
2021-05-03,2.537571428571429,4.329285714285715,2.073
2021-05-04,2.588,4.070714285714286,2.167857142857143
2021-05-05,2.6227142857142853,3.966,2.0932857142857144
2021-05-06,2.665857142857143,3.858714285714286,2.059142857142857
2021-05-07,2.7345714285714284,3.787142857142857,2.0634285714285716
2021-05-08,2.774714285714286,3.7475714285714288,2.0267142857142857
2021-05-09,2.8111428571428574,3.7341428571428574,1.987857142857143
2021-05-10,2.8554285714285714,3.680142857142857,1.949
2021-05-11,2.899428571428572,3.734428571428572,1.868857142857143
2021-05-12,2.913857142857143,3.530857142857143,1.8571428571428572
2021-05-13,2.922714285714286,3.399285714285714,1.8432857142857144
2021-05-14,2.892,3.241285714285714,1.7992857142857144
2021-05-15,2.892,3.085,1.7424285714285717
2021-05-16,2.9268571428571426,2.9918571428571425,1.7545714285714287
2021-05-17,2.9737142857142858,2.8544285714285715,1.7484285714285712
2021-05-18,3.007285714285714,2.7237142857142858,1.7841428571428573
2021-05-19,2.981857142857143,2.6595714285714287,1.7444285714285714
2021-05-20,3.003428571428571,2.5227142857142857,1.706
