date,East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber
2021-02-01,203.57377812828173,195.52693661485276,250.91862019884707,179.198173776573,213.2760437182461,180.88318444456567,127.89388061569265,240.18407101484433,149.50878865217902
2021-02-02,195.31968274853202,184.91207882882316,235.43568504178694,176.20202596661437,203.97168130943024,169.58339719228428,122.13740458015268,228.967068282102,137.92816748547597
2021-02-03,186.41179763573288,177.37490170264832,220.36019554675474,169.35368811528036,196.17161701461455,161.01114479400184,115.25466149418095,218.9418720897136,135.6268902023491
2021-02-04,180.282518888394,169.084006863856,203.24747774158303,163.50406620059923,190.54442777335464,150.1875937860695,106.11938430734575,206.25263774829887,133.10290866601636
2021-02-05,174.64358244084224,156.64766460566744,189.7338632843244,161.07861321158512,181.4072095994277,139.7969848184544,97.23438868727318,196.92850422670685,127.01565907839041
2021-02-06,168.59602741013455,151.99973871119298,178.9365532405851,158.08246540162648,176.28145306283452,130.53202515566431,92.85446126892754,194.19435981060093,125.45672930594962
2021-02-07,165.65397361141189,143.89727330055499,169.08994974157758,152.3755171921815,172.8828536200934,127.76119609763361,90.53935677637342,186.3424578976813,124.34320803992047
2021-02-08,160.50537946364724,133.53365475206454,148.85348186085866,142.10301041518048,164.69278611053693,116.50470304938396,86.40971092479039,175.47598650033723,116.10315067130486
2021-02-09,155.02989044935785,121.09731249387605,135.61149784495197,130.40376658581823,153.88412558772092,107.19644918256213,80.84094606432237,164.39919630175422,118.25595845229452
2021-02-10,145.0595970203533,112.55517841754452,121.89416055667942,129.40505064916536,145.4154843533496,99.01384462056527,77.58728569640846,154.09357504104722,112.16870886466856
2021-02-11,138.03135739007138,103.32213643798035,113.40570926443155,124.55414467113712,136.61255464920046,91.48065311904433,73.45763984482544,143.99827258157916,108.08579755589507
2021-02-12,131.9838023593637,97.73206340273398,103.28747532407209,117.99115423027536,132.09966030719994,85.20299353444358,68.32686772619196,139.58157775556188,106.7495720366601
2021-02-13,127.97934024443562,93.58661598333781,97.24369800399161,113.99629048366386,126.58390055586601,83.25475435301574,66.51232636716306,132.71116358175723,102.14701747040631
2021-02-14,123.15764096319573,88.62464104193937,94.11994792844439,108.71736338992723,121.0124260595691,78.49239190952551,65.19834814165937,130.5378693022884,101.47890471078884
2021-02-15,122.34040379688388,87.7453037105523,93.23714899405061,105.29319446426024,120.39956386497644,74.24955991441603,59.37930171442873,125.91085567503221,102.8151302300238
2021-02-16,116.94663849922567,82.21804048469073,89.50223042546155,105.29319446426024,117.16810865712421,71.04578881606804,56.00050056313353,127.59340608494355,101.70160896399466
2021-02-17,116.86491478259447,75.1833418335942,82.43983895031133,103.86645741189899,114.10379768416091,68.27495975803735,50.244024527593545,125.13968673715618,102.88936498109241
2021-02-18,113.84113726724064,75.12053202420941,78.29747471969436,99.15822513910685,107.75231675838242,65.67730751613358,47.67863846827681,125.42011180547473,103.11206923429823
2021-02-19,110.8173597518868,70.28417670158055,75.51326269583706,96.16207732914823,105.30086798001177,62.949772662134635,44.48754849205356,121.49416084901493,105.19064226421929
2021-02-20,110.49046488536207,67.9602137543433,74.01929526840144,92.16721358253673,103.12799292645597,59.9624725839453,43.48642222500313,120.0219292403425,106.7495720366601
2021-02-21,110.89908346851797,68.39988242003683,70.5560071411643,91.45384505635612,101.23369159771502,59.61611895169146,39.919909898635964,117.77852869379406,103.7059472428471
