,Black,Mixed,Other,South Asian,Unknown,White,All
2021-07-07,51.3961875321999,57.316885593872094,53.53088742552524,67.54717850376333,68.22003237003919,82.45924823074772,78.2158508963393
2021-07-08,51.5919629057187,57.55375765219799,53.71589840075258,67.75967612828177,68.46717726966061,82.59031869928732,78.36902340425613
2021-07-09,51.81865018031942,57.759867105546505,53.894637817497646,67.9664150095883,68.69684374639507,82.70825226437421,78.5100000419233
2021-07-10,52.0504894384338,57.987510382379185,54.103167137033545,68.20021998399069,68.95098001517127,82.83743181499258,78.6651543787557
2021-07-11,52.156963764382624,58.10440828129326,54.198808403888364,68.31424309958595,69.06004537398582,82.89550289957334,78.7352044085022
2021-07-12,52.26343809033145,58.21515365921186,54.30385700846661,68.43748020432021,69.16351763747653,82.94954334332203,78.80231980696986
2021-07-13,52.388803022497,58.35973790260559,54.4167450611477,68.55783793744853,69.29180926146672,83.01667092952549,78.88300311109028
2021-07-14,52.538210544392925,58.54431353246993,54.55785512699906,68.70583763799388,69.43757930834384,83.09897562009667,78.98076063356021
2021-07-15,52.68074875493731,58.72581290183653,54.68798996550643,68.85498908718162,69.58754417671385,83.18242481362019,79.0794709583934
2021-07-16,52.842177571698436,58.87962592672348,54.81498902477265,68.98859192969726,69.72387587523203,83.26318691325564,79.17360783188298
2021-07-17,53.02764897818994,59.03036269111268,54.96393853872688,69.16538534630202,69.91089500012235,83.36683907193748,79.29468995620539
2021-07-18,53.10149407521896,59.10726920355616,55.04390090937598,69.24831124855312,69.99444186152195,83.41520676192249,79.35086718354289
2021-07-19,53.19422977846471,59.205709539483806,55.126999059266225,69.32547840759233,70.07519217525964,83.46282803693859,79.4065489536515
2021-07-20,53.283530826034685,59.31030239640693,55.19128253370963,69.38479346267471,70.16573040581402,83.5160225437225,79.46592759692955
2021-07-21,53.400309119010814,59.43642907681422,55.283788021323296,69.46023299875034,70.27199921696665,83.5786218791146,79.53685420485021
2021-07-22,53.51365275631118,59.54409819423508,55.36531828159298,69.55179701581928,70.36882967976034,83.6378872276456,79.60469373311396
2021-07-23,53.621844410097886,59.645614790660474,55.465663217309505,69.64451278153055,70.46041661568793,83.69297265235076,79.66910317286998
2021-07-24,53.73175339172248,59.76866521057003,55.55032925682032,69.75565652551987,70.56773413221377,83.75701505668275,79.7432311967312
2021-07-25,53.80388116091361,59.8455717230135,55.614612731263726,69.82418556974126,70.62820947540261,83.79304201918187,79.78606919098313
2021-07-26,53.87944358578053,59.92247823545698,55.675760426465985,69.8950181112474,70.69008309242241,83.82837232771001,79.82867851266788
2021-07-27,53.97389661686416,60.00861352939367,55.74788334901223,69.97506464189254,70.75720023630828,83.86614092513656,79.87513715590019
2021-07-28,54.07178430362356,60.094748823330356,55.816870492317335,70.05741466982246,70.82956090706023,83.91167223823973,79.92826541567527
